hr_record_id,person_id,entity_id,entity_legal_name,country_code,full_name,gender,role,role_instance,reporting_year,fixed_pay_eur,total_variable_pay_eur,total_compensation_eur,esg_bonus_weight_pct,esg_bonus_kpi_codes,esg_bonus_kpis,esg_training_required_flag,esg_training_completed_flag,esg_training_completion_date,climate_training_hours_yr,data_source,created_from
HR-EXEC-00035-2021,EXEC-00035,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Sam Garcia,female,BOARD_MEMBER,6,2021,103937.69,30903.88,134841.56,6.0,FIN-006; FIN-001,SBTi-aligned exposure; Financed emissions Scope 1 and 2,True,True,2021-12-08,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00035-2022,EXEC-00035,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Sam Garcia,female,BOARD_MEMBER,6,2022,89689.32,34021.08,123710.4,15.5,FIN-006; FIN-001,SBTi-aligned exposure; Financed emissions Scope 1 and 2,True,True,2022-03-08,4,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00035-2023,EXEC-00035,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Sam Garcia,female,BOARD_MEMBER,6,2023,112144.2,43057.18,155201.38,13.1,FIN-006; FIN-001,SBTi-aligned exposure; Financed emissions Scope 1 and 2,True,True,2023-04-09,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00035-2024,EXEC-00035,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Sam Garcia,female,BOARD_MEMBER,6,2024,120799.21,48339.99,169139.2,20.5,FIN-006; FIN-001,SBTi-aligned exposure; Financed emissions Scope 1 and 2,True,True,2024-10-09,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00036-2019,EXEC-00036,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Lea Moreau,male,BOARD_MEMBER,7,2019,73906.1,29955.14,103861.24,11.1,FIN-006; FIN-010,SBTi-aligned exposure; Real estate exposure,True,False,,3,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00036-2020,EXEC-00036,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Lea Moreau,male,BOARD_MEMBER,7,2020,87972.54,34184.05,122156.59,7.3,FIN-006; FIN-010,SBTi-aligned exposure; Real estate exposure,True,True,2020-01-10,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00036-2021,EXEC-00036,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Lea Moreau,male,BOARD_MEMBER,7,2021,92058.64,46629.15,138687.79,12.7,FIN-006; FIN-010,SBTi-aligned exposure; Real estate exposure,True,True,2021-02-02,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00036-2022,EXEC-00036,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Lea Moreau,male,BOARD_MEMBER,7,2022,88472.21,33679.13,122151.35,13.7,FIN-006; FIN-010,SBTi-aligned exposure; Real estate exposure,True,True,2022-04-17,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00036-2023,EXEC-00036,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Lea Moreau,male,BOARD_MEMBER,7,2023,95739.52,36194.25,131933.76,17.1,FIN-006; FIN-010,SBTi-aligned exposure; Real estate exposure,True,False,,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00036-2024,EXEC-00036,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Lea Moreau,male,BOARD_MEMBER,7,2024,107828.16,32196.7,140024.85,15.5,FIN-006; FIN-010,SBTi-aligned exposure; Real estate exposure,True,True,2024-07-26,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00037-2019,EXEC-00037,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Emma Garcia,male,BOARD_MEMBER,8,2019,90340.76,44070.48,134411.24,8.2,FIN-003; ENV-001,High-emission sector exposure; Scope 1 emissions,True,False,,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00037-2020,EXEC-00037,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Emma Garcia,male,BOARD_MEMBER,8,2020,104388.73,41796.8,146185.54,8.7,FIN-003; ENV-001,High-emission sector exposure; Scope 1 emissions,True,True,2020-06-23,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00037-2021,EXEC-00037,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Emma Garcia,male,BOARD_MEMBER,8,2021,99143.39,36986.89,136130.28,12.2,FIN-003; ENV-001,High-emission sector exposure; Scope 1 emissions,True,False,,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00037-2022,EXEC-00037,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Emma Garcia,male,BOARD_MEMBER,8,2022,100543.73,43717.41,144261.14,17.1,FIN-003; ENV-001,High-emission sector exposure; Scope 1 emissions,True,True,2022-07-23,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00037-2023,EXEC-00037,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Emma Garcia,male,BOARD_MEMBER,8,2023,114920.86,57814.06,172734.93,14.1,FIN-003; ENV-001,High-emission sector exposure; Scope 1 emissions,True,True,2023-11-25,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00037-2024,EXEC-00037,ENT-UK-005,Atlas Capital Markets UK Ltd,GB,Emma Garcia,male,BOARD_MEMBER,8,2024,110912.4,49313.03,160225.43,17.7,FIN-003; ENV-001,High-emission sector exposure; Scope 1 emissions,True,True,2024-12-22,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00038-2019,EXEC-00038,ENT-ES-006,Atlas Leasing Spain SL,ES,Riley Martin,female,CEO,1,2019,916167.65,191365.57,1107533.22,21.7,ENV-001; FIN-005; FIN-008; ENV-003,Scope 1 emissions; Financed emissions data coverage; Sovereign bond exposure; Total operational Scope 1 and 2 emissions,True,False,,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00038-2020,EXEC-00038,ENT-ES-006,Atlas Leasing Spain SL,ES,Riley Martin,female,CEO,1,2020,764345.07,196293.86,960638.93,24.9,ENV-001; FIN-005; FIN-008; ENV-003,Scope 1 emissions; Financed emissions data coverage; Sovereign bond exposure; Total operational Scope 1 and 2 emissions,True,True,2020-08-26,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00038-2021,EXEC-00038,ENT-ES-006,Atlas Leasing Spain SL,ES,Riley Martin,female,CEO,1,2021,760504.4,208311.32,968815.72,28.1,ENV-001; FIN-005; FIN-008; ENV-003,Scope 1 emissions; Financed emissions data coverage; Sovereign bond exposure; Total operational Scope 1 and 2 emissions,True,True,2021-09-07,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00038-2022,EXEC-00038,ENT-ES-006,Atlas Leasing Spain SL,ES,Riley Martin,female,CEO,1,2022,843255.69,206473.62,1049729.3,24.1,ENV-001; FIN-005; FIN-008; ENV-003,Scope 1 emissions; Financed emissions data coverage; Sovereign bond exposure; Total operational Scope 1 and 2 emissions,True,True,2022-10-10,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00038-2023,EXEC-00038,ENT-ES-006,Atlas Leasing Spain SL,ES,Riley Martin,female,CEO,1,2023,847666.99,278837.73,1126504.72,28.9,ENV-001; FIN-005; FIN-008; ENV-003,Scope 1 emissions; Financed emissions data coverage; Sovereign bond exposure; Total operational Scope 1 and 2 emissions,True,True,2023-07-19,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00038-2024,EXEC-00038,ENT-ES-006,Atlas Leasing Spain SL,ES,Riley Martin,female,CEO,1,2024,927638.72,271621.18,1199259.91,33.2,ENV-001; FIN-005; FIN-008; ENV-003,Scope 1 emissions; Financed emissions data coverage; Sovereign bond exposure; Total operational Scope 1 and 2 emissions,True,True,2024-04-14,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00039-2019,EXEC-00039,ENT-ES-006,Atlas Leasing Spain SL,ES,Emma Lefevre,female,CFO,2,2019,545661.7,138871.25,684532.95,12.9,ENV-002; FIN-002; ENV-005,Scope 2 location-based emissions; Outstanding loan exposure; Energy cost,True,False,,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00039-2020,EXEC-00039,ENT-ES-006,Atlas Leasing Spain SL,ES,Emma Lefevre,female,CFO,2,2020,504274.39,167986.42,672260.81,16.3,ENV-002; FIN-002; ENV-005,Scope 2 location-based emissions; Outstanding loan exposure; Energy cost,True,True,2020-03-07,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00039-2021,EXEC-00039,ENT-ES-006,Atlas Leasing Spain SL,ES,Emma Lefevre,female,CFO,2,2021,555882.51,153302.15,709184.66,24.8,ENV-002; FIN-002; ENV-005,Scope 2 location-based emissions; Outstanding loan exposure; Energy cost,True,True,2021-06-13,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00039-2022,EXEC-00039,ENT-ES-006,Atlas Leasing Spain SL,ES,Emma Lefevre,female,CFO,2,2022,531124.15,125085.59,656209.74,24.4,ENV-002; FIN-002; ENV-005,Scope 2 location-based emissions; Outstanding loan exposure; Energy cost,True,False,,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00039-2023,EXEC-00039,ENT-ES-006,Atlas Leasing Spain SL,ES,Emma Lefevre,female,CFO,2,2023,560938.92,147892.85,708831.77,30.9,ENV-002; FIN-002; ENV-005,Scope 2 location-based emissions; Outstanding loan exposure; Energy cost,True,True,2023-01-17,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00039-2024,EXEC-00039,ENT-ES-006,Atlas Leasing Spain SL,ES,Emma Lefevre,female,CFO,2,2024,487762.33,174459.41,662221.74,28.3,ENV-002; FIN-002; ENV-005,Scope 2 location-based emissions; Outstanding loan exposure; Energy cost,True,True,2024-06-20,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00040-2019,EXEC-00040,ENT-ES-006,Atlas Leasing Spain SL,ES,Victor Dubois,male,CRO,3,2019,568404.42,123610.8,692015.22,23.7,ENV-002; FIN-002; ENV-003; FIN-009,Scope 2 location-based emissions; Outstanding loan exposure; Total operational Scope 1 and 2 emissions; Project finance exposure,True,True,2019-02-04,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00040-2020,EXEC-00040,ENT-ES-006,Atlas Leasing Spain SL,ES,Victor Dubois,male,CRO,3,2020,542756.88,186250.89,729007.77,20.9,ENV-002; FIN-002; ENV-003; FIN-009,Scope 2 location-based emissions; Outstanding loan exposure; Total operational Scope 1 and 2 emissions; Project finance exposure,True,True,2020-02-14,15,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00040-2021,EXEC-00040,ENT-ES-006,Atlas Leasing Spain SL,ES,Victor Dubois,male,CRO,3,2021,543781.0,211952.67,755733.67,32.0,ENV-002; FIN-002; ENV-003; FIN-009,Scope 2 location-based emissions; Outstanding loan exposure; Total operational Scope 1 and 2 emissions; Project finance exposure,True,True,2021-05-10,18,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00040-2022,EXEC-00040,ENT-ES-006,Atlas Leasing Spain SL,ES,Victor Dubois,male,CRO,3,2022,510856.61,193150.43,704007.04,36.6,ENV-002; FIN-002; ENV-003; FIN-009,Scope 2 location-based emissions; Outstanding loan exposure; Total operational Scope 1 and 2 emissions; Project finance exposure,True,True,2022-03-12,25,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00040-2023,EXEC-00040,ENT-ES-006,Atlas Leasing Spain SL,ES,Victor Dubois,male,CRO,3,2023,587905.37,172188.52,760093.89,32.2,ENV-002; FIN-002; ENV-003; FIN-009,Scope 2 location-based emissions; Outstanding loan exposure; Total operational Scope 1 and 2 emissions; Project finance exposure,True,True,2023-04-24,23,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00040-2024,EXEC-00040,ENT-ES-006,Atlas Leasing Spain SL,ES,Victor Dubois,male,CRO,3,2024,576278.64,139134.83,715413.47,39.6,ENV-002; FIN-002; ENV-003; FIN-009,Scope 2 location-based emissions; Outstanding loan exposure; Total operational Scope 1 and 2 emissions; Project finance exposure,True,True,2024-11-26,26,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00041-2019,EXEC-00041,ENT-ES-006,Atlas Leasing Spain SL,ES,David Dubois,male,BOARD_MEMBER,4,2019,81808.53,33123.11,114931.64,6.4,FIN-007; ENV-001,High transition risk exposure; Scope 1 emissions,True,False,,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00041-2020,EXEC-00041,ENT-ES-006,Atlas Leasing Spain SL,ES,David Dubois,male,BOARD_MEMBER,4,2020,87049.06,34169.61,121218.67,6.8,FIN-007; ENV-001,High transition risk exposure; Scope 1 emissions,True,True,2020-02-05,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00041-2021,EXEC-00041,ENT-ES-006,Atlas Leasing Spain SL,ES,David Dubois,male,BOARD_MEMBER,4,2021,103282.82,30954.6,134237.43,14.4,FIN-007; ENV-001,High transition risk exposure; Scope 1 emissions,True,False,,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00041-2022,EXEC-00041,ENT-ES-006,Atlas Leasing Spain SL,ES,David Dubois,male,BOARD_MEMBER,4,2022,93086.65,32241.44,125328.09,12.6,FIN-007; ENV-001,High transition risk exposure; Scope 1 emissions,True,True,2022-12-15,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00041-2023,EXEC-00041,ENT-ES-006,Atlas Leasing Spain SL,ES,David Dubois,male,BOARD_MEMBER,4,2023,91384.59,37664.71,129049.3,16.6,FIN-007; ENV-001,High transition risk exposure; Scope 1 emissions,True,True,2023-12-07,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00041-2024,EXEC-00041,ENT-ES-006,Atlas Leasing Spain SL,ES,David Dubois,male,BOARD_MEMBER,4,2024,94493.05,39835.55,134328.6,16.8,FIN-007; ENV-001,High transition risk exposure; Scope 1 emissions,True,True,2024-09-17,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00042-2019,EXEC-00042,ENT-ES-006,Atlas Leasing Spain SL,ES,Maya Garcia,male,BOARD_MEMBER,5,2019,120333.01,24453.27,144786.28,6.9,FIN-006; FIN-004,SBTi-aligned exposure; Average PCAF data quality score,True,True,2019-01-20,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00042-2020,EXEC-00042,ENT-ES-006,Atlas Leasing Spain SL,ES,Maya Garcia,male,BOARD_MEMBER,5,2020,136420.77,20222.27,156643.04,8.1,FIN-006; FIN-004,SBTi-aligned exposure; Average PCAF data quality score,True,False,,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00042-2021,EXEC-00042,ENT-ES-006,Atlas Leasing Spain SL,ES,Maya Garcia,male,BOARD_MEMBER,5,2021,147410.14,23824.71,171234.85,9.8,FIN-006; FIN-004,SBTi-aligned exposure; Average PCAF data quality score,True,True,2021-02-18,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00042-2022,EXEC-00042,ENT-ES-006,Atlas Leasing Spain SL,ES,Maya Garcia,male,BOARD_MEMBER,5,2022,129183.95,37117.02,166300.97,12.7,FIN-006; FIN-004,SBTi-aligned exposure; Average PCAF data quality score,True,True,2022-06-20,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00042-2023,EXEC-00042,ENT-ES-006,Atlas Leasing Spain SL,ES,Maya Garcia,male,BOARD_MEMBER,5,2023,165643.45,36634.3,202277.75,15.9,FIN-006; FIN-004,SBTi-aligned exposure; Average PCAF data quality score,True,False,,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00042-2024,EXEC-00042,ENT-ES-006,Atlas Leasing Spain SL,ES,Maya Garcia,male,BOARD_MEMBER,5,2024,155645.19,30083.77,185728.96,16.7,FIN-006; FIN-004,SBTi-aligned exposure; Average PCAF data quality score,True,True,2024-07-20,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00043-2019,EXEC-00043,ENT-ES-006,Atlas Leasing Spain SL,ES,Taylor Jansen,female,BOARD_MEMBER,6,2019,93006.89,31362.64,124369.53,2.8,FIN-003; FIN-011,High-emission sector exposure; Motor vehicle exposure,True,True,2019-01-23,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00043-2020,EXEC-00043,ENT-ES-006,Atlas Leasing Spain SL,ES,Taylor Jansen,female,BOARD_MEMBER,6,2020,113364.23,27413.36,140777.59,9.9,FIN-003; FIN-011,High-emission sector exposure; Motor vehicle exposure,True,True,2020-10-11,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00043-2021,EXEC-00043,ENT-ES-006,Atlas Leasing Spain SL,ES,Taylor Jansen,female,BOARD_MEMBER,6,2021,114801.14,23944.52,138745.66,11.5,FIN-003; FIN-011,High-emission sector exposure; Motor vehicle exposure,True,True,2021-08-23,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00043-2022,EXEC-00043,ENT-ES-006,Atlas Leasing Spain SL,ES,Taylor Jansen,female,BOARD_MEMBER,6,2022,107779.63,25670.89,133450.52,15.0,FIN-003; FIN-011,High-emission sector exposure; Motor vehicle exposure,True,True,2022-02-12,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00043-2023,EXEC-00043,ENT-ES-006,Atlas Leasing Spain SL,ES,Taylor Jansen,female,BOARD_MEMBER,6,2023,119588.53,31154.94,150743.48,13.7,FIN-003; FIN-011,High-emission sector exposure; Motor vehicle exposure,True,True,2023-03-06,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00043-2024,EXEC-00043,ENT-ES-006,Atlas Leasing Spain SL,ES,Taylor Jansen,female,BOARD_MEMBER,6,2024,131001.32,23934.93,154936.25,15.2,FIN-003; FIN-011,High-emission sector exposure; Motor vehicle exposure,True,True,2024-02-24,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00044-2019,EXEC-00044,ENT-ES-006,Atlas Leasing Spain SL,ES,Adam Smith,male,BOARD_MEMBER,7,2019,150323.12,18364.13,168687.24,7.9,FIN-011; ENV-005,Motor vehicle exposure; Energy cost,True,False,,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00044-2020,EXEC-00044,ENT-ES-006,Atlas Leasing Spain SL,ES,Adam Smith,male,BOARD_MEMBER,7,2020,152013.22,17978.07,169991.29,6.7,FIN-011; ENV-005,Motor vehicle exposure; Energy cost,True,True,2020-02-19,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00044-2021,EXEC-00044,ENT-ES-006,Atlas Leasing Spain SL,ES,Adam Smith,male,BOARD_MEMBER,7,2021,151732.74,20689.71,172422.45,9.7,FIN-011; ENV-005,Motor vehicle exposure; Energy cost,True,True,2021-02-27,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00044-2022,EXEC-00044,ENT-ES-006,Atlas Leasing Spain SL,ES,Adam Smith,male,BOARD_MEMBER,7,2022,180085.5,22686.68,202772.18,12.8,FIN-011; ENV-005,Motor vehicle exposure; Energy cost,True,False,,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00044-2023,EXEC-00044,ENT-ES-006,Atlas Leasing Spain SL,ES,Adam Smith,male,BOARD_MEMBER,7,2023,165369.45,21535.23,186904.67,15.0,FIN-011; ENV-005,Motor vehicle exposure; Energy cost,True,True,2023-07-01,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00044-2024,EXEC-00044,ENT-ES-006,Atlas Leasing Spain SL,ES,Adam Smith,male,BOARD_MEMBER,7,2024,161750.54,27062.24,188812.78,17.6,FIN-011; ENV-005,Motor vehicle exposure; Energy cost,True,True,2024-11-08,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00045-2019,EXEC-00045,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Smith,male,CEO,1,2019,513189.65,232016.0,745205.65,20.1,FIN-011; FIN-001; FIN-009; FIN-008,Motor vehicle exposure; Financed emissions Scope 1 and 2; Project finance exposure; Sovereign bond exposure,True,False,,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00045-2020,EXEC-00045,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Smith,male,CEO,1,2020,609657.65,196512.7,806170.35,26.6,FIN-011; FIN-001; FIN-009; FIN-008,Motor vehicle exposure; Financed emissions Scope 1 and 2; Project finance exposure; Sovereign bond exposure,True,True,2020-06-27,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00045-2021,EXEC-00045,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Smith,male,CEO,1,2021,604764.66,215434.62,820199.28,23.5,FIN-011; FIN-001; FIN-009; FIN-008,Motor vehicle exposure; Financed emissions Scope 1 and 2; Project finance exposure; Sovereign bond exposure,True,True,2021-07-02,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00045-2022,EXEC-00045,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Smith,male,CEO,1,2022,687021.69,230891.9,917913.6,32.5,FIN-011; FIN-001; FIN-009; FIN-008,Motor vehicle exposure; Financed emissions Scope 1 and 2; Project finance exposure; Sovereign bond exposure,True,True,2022-06-08,19,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00045-2023,EXEC-00045,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Smith,male,CEO,1,2023,710565.13,261895.96,972461.09,35.0,FIN-011; FIN-001; FIN-009; FIN-008,Motor vehicle exposure; Financed emissions Scope 1 and 2; Project finance exposure; Sovereign bond exposure,True,False,,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00045-2024,EXEC-00045,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Morgan Smith,male,CEO,1,2024,567683.99,198007.35,765691.34,36.8,FIN-011; FIN-001; FIN-009; FIN-008,Motor vehicle exposure; Financed emissions Scope 1 and 2; Project finance exposure; Sovereign bond exposure,True,True,2024-09-11,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00046-2019,EXEC-00046,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Lina Garcia,male,CFO,2,2019,356053.26,171887.52,527940.78,15.6,FIN-001; FIN-008; ENV-001,Financed emissions Scope 1 and 2; Sovereign bond exposure; Scope 1 emissions,True,True,2019-06-22,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00046-2020,EXEC-00046,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Lina Garcia,male,CFO,2,2020,380220.42,175793.61,556014.03,21.3,FIN-001; FIN-008; ENV-001,Financed emissions Scope 1 and 2; Sovereign bond exposure; Scope 1 emissions,True,True,2020-04-05,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00046-2021,EXEC-00046,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Lina Garcia,male,CFO,2,2021,372781.09,178878.12,551659.21,21.2,FIN-001; FIN-008; ENV-001,Financed emissions Scope 1 and 2; Sovereign bond exposure; Scope 1 emissions,True,False,,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00046-2022,EXEC-00046,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Lina Garcia,male,CFO,2,2022,369553.5,176968.21,546521.7,30.6,FIN-001; FIN-008; ENV-001,Financed emissions Scope 1 and 2; Sovereign bond exposure; Scope 1 emissions,True,True,2022-01-22,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00046-2023,EXEC-00046,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Lina Garcia,male,CFO,2,2023,407900.94,255595.6,663496.54,27.7,FIN-001; FIN-008; ENV-001,Financed emissions Scope 1 and 2; Sovereign bond exposure; Scope 1 emissions,True,True,2023-02-07,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00046-2024,EXEC-00046,ENT-IT-007,Atlas Consumer Finance Italia SpA,IT,Lina Garcia,male,CFO,2,2024,451231.76,213946.53,665178.29,24.4,FIN-001; FIN-008; ENV-001,Financed emissions Scope 1 and 2; Sovereign bond exposure; Scope 1 emissions,True,True,2024-04-01,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
